./given_data/train_images/airplane/airplane_00000000.png,0
./given_data/train_images/airplane/airplane_00000001.png,0
./given_data/train_images/airplane/airplane_00000002.png,0
./given_data/train_images/airplane/airplane_00000003.png,0
./given_data/train_images/airplane/airplane_00000004.png,0
./given_data/train_images/airplane/airplane_00000005.png,0
./given_data/train_images/airplane/airplane_00000006.png,0
./given_data/train_images/airplane/airplane_00000007.png,0
./given_data/train_images/airplane/airplane_00000008.png,0
./given_data/train_images/airplane/airplane_00000009.png,0
./given_data/train_images/airplane/airplane_00000010.png,0
./given_data/train_images/airplane/airplane_00000011.png,0
./given_data/train_images/airplane/airplane_00000012.png,0
./given_data/train_images/airplane/airplane_00000013.png,0
./given_data/train_images/airplane/airplane_00000014.png,0
./given_data/train_images/airplane/airplane_00000015.png,0
./given_data/train_images/airplane/airplane_00000016.png,0
./given_data/train_images/airplane/airplane_00000017.png,0
./given_data/train_images/airplane/airplane_00000018.png,0
./given_data/train_images/airplane/airplane_00000019.png,0
./given_data/train_images/airplane/airplane_00000020.png,0
./given_data/train_images/airplane/airplane_00000021.png,0
./given_data/train_images/airplane/airplane_00000022.png,0
./given_data/train_images/airplane/airplane_00000023.png,0
./given_data/train_images/airplane/airplane_00000024.png,0
./given_data/train_images/airplane/airplane_00000025.png,0
./given_data/train_images/airplane/airplane_00000026.png,0
./given_data/train_images/airplane/airplane_00000027.png,0
./given_data/train_images/airplane/airplane_00000028.png,0
./given_data/train_images/airplane/airplane_00000029.png,0
./given_data/train_images/airplane/airplane_00000030.png,0
./given_data/train_images/airplane/airplane_00000031.png,0
./given_data/train_images/airplane/airplane_00000032.png,0
./given_data/train_images/airplane/airplane_00000033.png,0
./given_data/train_images/airplane/airplane_00000034.png,0
./given_data/train_images/airplane/airplane_00000035.png,0
./given_data/train_images/airplane/airplane_00000036.png,0
./given_data/train_images/airplane/airplane_00000037.png,0
./given_data/train_images/airplane/airplane_00000038.png,0
./given_data/train_images/airplane/airplane_00000039.png,0
./given_data/train_images/airplane/airplane_00000040.png,0
./given_data/train_images/airplane/airplane_00000041.png,0
./given_data/train_images/airplane/airplane_00000042.png,0
./given_data/train_images/airplane/airplane_00000043.png,0
./given_data/train_images/airplane/airplane_00000044.png,0
./given_data/train_images/airplane/airplane_00000045.png,0
./given_data/train_images/airplane/airplane_00000046.png,0
./given_data/train_images/airplane/airplane_00000047.png,0
./given_data/train_images/airplane/airplane_00000048.png,0
./given_data/train_images/airplane/airplane_00000049.png,0
./given_data/train_images/airplane/airplane_00000050.png,0
./given_data/train_images/airplane/airplane_00000051.png,0
./given_data/train_images/airplane/airplane_00000052.png,0
./given_data/train_images/airplane/airplane_00000053.png,0
./given_data/train_images/airplane/airplane_00000054.png,0
./given_data/train_images/airplane/airplane_00000055.png,0
./given_data/train_images/airplane/airplane_00000056.png,0
./given_data/train_images/airplane/airplane_00000057.png,0
./given_data/train_images/airplane/airplane_00000058.png,0
./given_data/train_images/airplane/airplane_00000059.png,0
./given_data/train_images/airplane/airplane_00000060.png,0
./given_data/train_images/airplane/airplane_00000061.png,0
./given_data/train_images/airplane/airplane_00000062.png,0
./given_data/train_images/airplane/airplane_00000063.png,0
./given_data/train_images/airplane/airplane_00000064.png,0
./given_data/train_images/airplane/airplane_00000065.png,0
./given_data/train_images/airplane/airplane_00000066.png,0
./given_data/train_images/airplane/airplane_00000067.png,0
./given_data/train_images/airplane/airplane_00000068.png,0
./given_data/train_images/airplane/airplane_00000069.png,0
./given_data/train_images/airplane/airplane_00000070.png,0
./given_data/train_images/airplane/airplane_00000071.png,0
./given_data/train_images/airplane/airplane_00000072.png,0
./given_data/train_images/airplane/airplane_00000073.png,0
./given_data/train_images/airplane/airplane_00000074.png,0
./given_data/train_images/airplane/airplane_00000075.png,0
./given_data/train_images/airplane/airplane_00000076.png,0
./given_data/train_images/airplane/airplane_00000077.png,0
./given_data/train_images/airplane/airplane_00000078.png,0
./given_data/train_images/airplane/airplane_00000079.png,0
./given_data/train_images/airplane/airplane_00000080.png,0
./given_data/train_images/airplane/airplane_00000081.png,0
./given_data/train_images/airplane/airplane_00000082.png,0
./given_data/train_images/airplane/airplane_00000083.png,0
./given_data/train_images/airplane/airplane_00000084.png,0
./given_data/train_images/airplane/airplane_00000085.png,0
./given_data/train_images/airplane/airplane_00000086.png,0
./given_data/train_images/airplane/airplane_00000087.png,0
./given_data/train_images/airplane/airplane_00000088.png,0
./given_data/train_images/airplane/airplane_00000089.png,0
./given_data/train_images/airplane/airplane_00000090.png,0
./given_data/train_images/airplane/airplane_00000091.png,0
./given_data/train_images/airplane/airplane_00000092.png,0
./given_data/train_images/airplane/airplane_00000093.png,0
./given_data/train_images/airplane/airplane_00000094.png,0
./given_data/train_images/airplane/airplane_00000095.png,0
./given_data/train_images/airplane/airplane_00000096.png,0
./given_data/train_images/airplane/airplane_00000097.png,0
./given_data/train_images/airplane/airplane_00000098.png,0
./given_data/train_images/airplane/airplane_00000099.png,0
./given_data/train_images/airplane/airplane_00000100.png,0
./given_data/train_images/airplane/airplane_00000101.png,0
./given_data/train_images/airplane/airplane_00000102.png,0
./given_data/train_images/airplane/airplane_00000103.png,0
./given_data/train_images/airplane/airplane_00000104.png,0
./given_data/train_images/airplane/airplane_00000105.png,0
./given_data/train_images/airplane/airplane_00000106.png,0
./given_data/train_images/airplane/airplane_00000107.png,0
./given_data/train_images/airplane/airplane_00000108.png,0
./given_data/train_images/airplane/airplane_00000109.png,0
./given_data/train_images/airplane/airplane_00000110.png,0
./given_data/train_images/airplane/airplane_00000111.png,0
./given_data/train_images/airplane/airplane_00000112.png,0
./given_data/train_images/airplane/airplane_00000113.png,0
./given_data/train_images/airplane/airplane_00000114.png,0
./given_data/train_images/airplane/airplane_00000115.png,0
./given_data/train_images/airplane/airplane_00000116.png,0
./given_data/train_images/airplane/airplane_00000117.png,0
./given_data/train_images/airplane/airplane_00000118.png,0
./given_data/train_images/airplane/airplane_00000119.png,0
./given_data/train_images/airplane/airplane_00000120.png,0
./given_data/train_images/airplane/airplane_00000121.png,0
./given_data/train_images/airplane/airplane_00000122.png,0
./given_data/train_images/airplane/airplane_00000123.png,0
./given_data/train_images/airplane/airplane_00000124.png,0
./given_data/train_images/airplane/airplane_00000125.png,0
./given_data/train_images/airplane/airplane_00000126.png,0
./given_data/train_images/airplane/airplane_00000127.png,0
./given_data/train_images/airplane/airplane_00000128.png,0
./given_data/train_images/airplane/airplane_00000129.png,0
./given_data/train_images/airplane/airplane_00000130.png,0
./given_data/train_images/airplane/airplane_00000131.png,0
./given_data/train_images/airplane/airplane_00000132.png,0
./given_data/train_images/airplane/airplane_00000133.png,0
./given_data/train_images/airplane/airplane_00000134.png,0
./given_data/train_images/airplane/airplane_00000135.png,0
./given_data/train_images/airplane/airplane_00000136.png,0
./given_data/train_images/airplane/airplane_00000137.png,0
./given_data/train_images/airplane/airplane_00000138.png,0
./given_data/train_images/airplane/airplane_00000139.png,0
./given_data/train_images/airplane/airplane_00000140.png,0
./given_data/train_images/airplane/airplane_00000141.png,0
./given_data/train_images/airplane/airplane_00000142.png,0
./given_data/train_images/airplane/airplane_00000143.png,0
./given_data/train_images/airplane/airplane_00000144.png,0
./given_data/train_images/airplane/airplane_00000145.png,0
